date,cash,market_value,equity
2023-12-13,891010.7852909467,1331790.5283966064,2222801.313687553
2023-12-14,891010.7852909467,1326106.1997375488,2217116.9850284955
2023-12-15,891010.7852909467,1307823.8916625977,2198834.6769535444
2023-12-18,891010.7852909467,1318415.074508667,2209425.8597996137
2023-12-19,891010.7852909467,1320356.294204712,2211367.0794956586
2023-12-20,891010.7852909467,1321966.164718628,2212976.9500095746
2023-12-21,891010.7852909467,1323235.2672271729,2214246.0525181196
2023-12-22,891010.7852909467,1325423.9902191162,2216434.775510063
2023-12-25,891010.7852909467,1323830.3170471191,2214841.102338066
2023-12-26,891010.7852909467,1328058.545928955,2219069.331219902
2023-12-27,891010.7852909467,1329619.428100586,2220630.2133915327
2023-12-28,891010.7852909467,1332700.019104004,2223710.8043949506
2023-12-29,891010.7852909467,1400178.5387191772,2291189.324010124
2024-01-02,891010.7852909467,1392613.7727508545,2283624.558041801
2024-01-03,891010.7852909467,1397376.5947875977,2288387.3800785444
2024-01-04,891010.7852909467,1399614.6156311035,2290625.4009220502
2024-01-05,891010.7852909467,1379045.194519043,2270055.9798099897
2024-01-08,891010.7852909467,1393935.3246688843,2284946.109959831
2024-01-09,891010.7852909467,1381448.8899536133,2272459.67524456
2024-01-10,891010.7852909467,1385706.9174499512,2276717.702740898
2024-01-11,891010.7852909467,1384437.8643035889,2275448.6495945356
2024-01-12,891010.7852909467,1392198.9850845337,2283209.7703754804
2024-01-15,891010.7852909467,1396483.0301895142,2287493.815480461
2024-01-16,891010.7852909467,1359871.731048584,2250882.5163395307
2024-01-17,891010.7852909467,1327968.644393921,2218979.4296848676
2024-01-18,891010.7852909467,1333541.17918396,2224551.9644749067
2024-01-19,891010.7852909467,1319069.2484054565,2210080.0336964033
2024-01-22,891010.7852909467,1373686.115989685,2264696.901280632
2024-01-23,891010.7852909467,1401178.866104126,2292189.6513950727
2024-01-24,891010.7852909467,1458700.8561935425,2349711.641484489
2024-01-25,891010.7852909467,1489122.0082244873,2380132.793515434
2024-01-26,891010.7852909467,1459704.2408828735,2350715.0261738203
2024-01-29,891010.7852909467,1502787.0631713867,2393797.8484623334
2024-01-30,891010.7852909467,1467890.3837890625,2358901.169080009
2024-01-31,891010.7852909467,1460465.1871643066,2351475.9724552534
2024-02-01,891010.7852909467,1451037.987625122,2342048.772916069
2024-02-02,891010.7852909467,1438628.631362915,2329639.4166538618
2024-02-05,891010.7852909467,1426576.7465744019,2317587.5318653486
2024-02-15,891010.7852909467,1419581.0128173828,2310591.7981083295
2024-02-16,891010.7852909467,1419858.1717681885,2310868.957059135
2024-02-19,891010.7852909467,1447597.025527954,2338607.810818901
2024-02-20,433452.05505381466,1857963.8432006836,2291415.8982544984
2024-02-21,433452.05505381466,1884500.3451538086,2317952.4002076234
2024-02-22,433452.05505381466,1893828.1461334229,2327280.2011872376
2024-02-23,15.307950621412601,2311533.1328582764,2311548.440808898
2024-02-26,15.307950621412601,2343284.271255493,2343299.5792061146
2024-02-27,15.307950621412601,2309004.4496154785,2309019.7575661
2024-02-29,15.307950621412601,2322773.127304077,2322788.4352546986
2024-03-01,15.307950621412601,2307674.2230377197,2307689.530988341
2024-03-04,15.307950621412601,2308902.6949386597,2308918.002889281
2024-03-05,15.307950621412601,2295319.6347198486,2295334.94267047
2024-03-06,15.307950621412601,2330789.9465026855,2330805.254453307
2024-03-07,15.307950621412601,2285478.239677429,2285493.5476280507
2024-03-08,15.307950621412601,2272460.6717300415,2272475.979680663
2024-03-11,15.307950621412601,2258994.286262512,2259009.5942131337
2024-03-12,15.307950621412601,2279577.1458206177,2279592.453771239
2024-03-13,15.307950621412601,2258935.7938461304,2258951.101796752
2024-03-14,15.307950621412601,2251705.297142029,2251720.6050926503
2024-03-15,15.307950621412601,2214464.9200820923,2214480.2280327138
2024-03-18,15.307950621412601,2268051.264640808,2268066.5725914296
2024-03-19,15.307950621412601,2271985.128349304,2272000.4362999257
2024-03-20,15.307950621412601,2254782.3252334595,2254797.633184081
2024-03-21,15.307950621412601,2241843.0284194946,2241858.336370116
2024-03-22,15.307950621412601,2254501.5575408936,2254516.865491515
2024-03-25,15.307950621412601,2294629.944091797,2294645.2520424183
2024-03-26,15.307950621412601,2264346.691177368,2264361.9991279896
2024-03-27,15.307950621412601,2248650.7404174805,2248666.048368102
2024-03-28,15.307950621412601,2245176.652946472,2245191.9608970936
2024-03-29,241015.42178161535,1781884.0896148682,2022899.5113964835
2024-04-01,241015.42178161535,1800773.5520477295,2041788.9738293448
2024-04-02,42.99385139642982,2033738.658065796,2033781.6519171924
2024-04-03,42.99385139642982,2031339.4402008057,2031382.4340522022
2024-04-08,42.99385139642982,2048858.936126709,2048901.9299781055
2024-04-09,455576.95895146864,1581230.1820144653,2036807.140965934
2024-04-10,40639.67293874838,2044276.3229522705,2084915.9958910188
2024-04-11,464773.09583287337,1607171.0967941284,2071944.1926270018
2024-04-12,464773.09583287337,1604836.383644104,2069609.4794769774
2024-04-15,53414.89260335232,2007920.4448394775,2061335.3374428297
2024-04-16,53414.89260335232,1971866.2830963135,2025281.1756996657
2024-04-17,53414.89260335232,2015170.5838012695,2068585.4764046217
2024-04-18,53414.89260335232,2005773.34349823,2059188.2361015822
2024-04-19,53414.89260335232,1935415.9324874878,1988830.82509084
2024-04-22,481765.2422658411,1469797.4708862305,1951562.7131520715
2024-04-23,429336.1703553622,1482819.3188095093,1912155.4891648714
2024-04-24,429336.1703553622,1519980.0867004395,1949316.2570558016
2024-04-25,429336.1703553622,1560719.0367889404,1990055.2071443025
2024-04-26,30699.02646363055,1964944.2111053467,1995643.2375689773
2024-04-29,30699.02646363055,1975531.6606826782,2006230.6871463088
2024-04-30,30699.02646363055,1984867.2602539062,2015566.2867175369
2024-05-02,30699.02646363055,1958659.0894546509,1989358.1159182815
2024-05-03,30699.02646363055,1987659.6155548096,2018358.6420184402
2024-05-06,30699.02646363055,1969798.3273391724,2000497.353802803
2024-05-07,371813.7085990598,1580920.9604187012,1952734.669017761
2024-05-08,318961.79305483244,1595423.7479343414,1914385.5409891738
2024-05-09,32.552451753406785,1890428.2932624817,1890460.8457142352
2024-05-10,32.552451753406785,1863810.0103988647,1863842.5628506183
2024-05-13,32.552451753406785,1878498.3192329407,1878530.8716846942
2024-05-14,32.552451753406785,1863745.2444496155,1863777.796901369
2024-05-15,32.552451753406785,1850801.844926834,1850834.3973785876
2024-05-16,32.552451753406785,1876447.911436081,1876480.4638878345
2024-05-17,32.552451753406785,1909368.7866954803,1909401.3391472339
2024-05-20,32.552451753406785,1893484.5556049347,1893517.1080566882
2024-05-21,206171.40168216813,1681550.7417068481,1887722.1433890164
2024-05-22,206171.40168216813,1705265.8668613434,1911437.2685435116
2024-05-23,206171.40168216813,1693497.8291110992,1899669.2307932675
2024-05-24,206171.40168216813,1677217.8185577393,1883389.2202399075
2024-05-27,206171.40168216813,1681421.9757919312,1887593.3774740994
2024-05-28,206171.40168216813,1700487.7424354553,1906659.1441176236
2024-05-29,206171.40168216813,1705912.5781536102,1912083.9798357785
2024-05-30,206171.40168216813,1705966.1897716522,1912137.5914538205
2024-05-31,206171.40168216813,1706892.8394260406,1913064.241108209
2024-06-03,206171.40168216813,1710217.9885311127,1916389.390213281
2024-06-04,206171.40168216813,1693220.920671463,1899392.3223536313
2024-06-05,206171.40168216813,1692921.0130767822,1899092.4147589505
2024-06-06,206171.40168216813,1693439.5922870636,1899610.9939692318
2024-06-07,147.16567196432152,1913246.0609283447,1913393.2266003091
2024-06-11,147.16567196432152,1911550.375169754,1911697.5408417184
2024-06-12,147.16567196432152,1903021.81432724,1903168.9799992044
